county,precinct,office,candidate,votes,district
Clark,235,Governor,Robert Goodman,0,
Clark,235,Governor,None Of These Candidates,0,
Clark,235,Governor,Brian Sandoval,0,
Clark,235,Governor,David Vanderbeek,0,
Clark,235,State House,Paul Anderson,0,13
Clark,235,State House,Christine Kramar,0,13
Clark,235,U.S. House,Russell Best,0,4
Clark,235,U.S. House,Steve Brown,0,4
Clark,235,U.S. House,Cresent Hardy,0,4
Clark,235,U.S. House,Steven Horsford,0,4
Clark,236,Attorney General,Jonathan Hansen,23,
Clark,236,Attorney General,Adam Laxalt,146,
Clark,236,Attorney General,Ross Miller,276,
Clark,236,Attorney General,None Of These Candidates,12,
Clark,236,Governor,Robert Goodman,204,
Clark,236,Governor,None Of These Candidates,14,
Clark,236,Governor,Brian Sandoval,236,
Clark,236,Governor,David Vanderbeek,6,
Clark,236,State House,Brent Leavitt,173,7
Clark,236,State House,Dina Neal,275,7
Clark,236,U.S. House,Russell Best,8,4
Clark,236,U.S. House,Steve Brown,9,4
Clark,236,U.S. House,Cresent Hardy,157,4
Clark,236,U.S. House,Steven Horsford,284,4
Clark,236,Attorney General,Jonathan Hansen,42,
Clark,236,Attorney General,Adam Laxalt,186,
Clark,236,Attorney General,Ross Miller,275,
Clark,236,Attorney General,None Of These Candidates,13,
Clark,236,Governor,Robert Goodman,192,
Clark,236,Governor,None Of These Candidates,13,
Clark,236,Governor,Brian Sandoval,301,
Clark,236,Governor,David Vanderbeek,18,
Clark,236,State House,Brent Leavitt,218,7
Clark,236,State House,Dina Neal,287,7
Clark,236,U.S. House,Russell Best,14,4
Clark,236,U.S. House,Steve Brown,21,4
Clark,236,U.S. House,Cresent Hardy,203,4
Clark,236,U.S. House,Steven Horsford,279,4
Clark,237,Attorney General,Jonathan Hansen,22,
Clark,237,Attorney General,Adam Laxalt,166,
Clark,237,Attorney General,Ross Miller,193,
Clark,237,Attorney General,None Of These Candidates,9,
Clark,237,Governor,Robert Goodman,121,
Clark,237,Governor,None Of These Candidates,9,
Clark,237,Governor,Brian Sandoval,254,
Clark,237,Governor,David Vanderbeek,12,
Clark,237,State House,Roger Baum,159,1
Clark,237,State House,Marilyn Kirkpatrick,229,1
Clark,237,U.S. House,Russell Best,12,4
Clark,237,U.S. House,Steve Brown,10,4
Clark,237,U.S. House,Cresent Hardy,177,4
Clark,237,U.S. House,Steven Horsford,195,4
Clark,237,Attorney General,Jonathan Hansen,17,
Clark,237,Attorney General,Adam Laxalt,130,
Clark,237,Attorney General,Ross Miller,204,
Clark,237,Attorney General,None Of These Candidates,9,
Clark,237,Governor,Robert Goodman,137,
Clark,237,Governor,None Of These Candidates,11,
Clark,237,Governor,Brian Sandoval,205,
Clark,237,Governor,David Vanderbeek,9,
Clark,237,State House,Roger Baum,125,1
Clark,237,State House,Marilyn Kirkpatrick,229,1
Clark,237,U.S. House,Russell Best,8,4
Clark,237,U.S. House,Steve Brown,8,4
Clark,237,U.S. House,Cresent Hardy,141,4
Clark,237,U.S. House,Steven Horsford,204,4
Clark,237,Attorney General,Jonathan Hansen,12,
Clark,237,Attorney General,Adam Laxalt,130,
Clark,237,Attorney General,Ross Miller,204,
Clark,237,Attorney General,None Of These Candidates,12,
Clark,237,Governor,Robert Goodman,132,
Clark,237,Governor,None Of These Candidates,12,
Clark,237,Governor,Brian Sandoval,209,
Clark,237,Governor,David Vanderbeek,10,
Clark,237,State House,Roger Baum,113,1
Clark,237,State House,Marilyn Kirkpatrick,238,1
Clark,237,U.S. House,Russell Best,5,4
Clark,237,U.S. House,Steve Brown,19,4
Clark,237,U.S. House,Cresent Hardy,135,4
Clark,237,U.S. House,Steven Horsford,198,4
Clark,238,Attorney General,Jonathan Hansen,27,
Clark,238,Attorney General,Adam Laxalt,123,
Clark,238,Attorney General,Ross Miller,254,
Clark,238,Attorney General,None Of These Candidates,13,
Clark,238,Governor,Robert Goodman,165,
Clark,238,Governor,None Of These Candidates,11,
Clark,238,Governor,Brian Sandoval,235,
Clark,238,Governor,David Vanderbeek,8,
Clark,238,State House,Roger Baum,133,1
Clark,238,State House,Marilyn Kirkpatrick,276,1
Clark,238,U.S. House,Russell Best,10,4
Clark,238,U.S. House,Steve Brown,14,4
Clark,238,U.S. House,Cresent Hardy,137,4
Clark,238,U.S. House,Steven Horsford,253,4
Clark,238,Attorney General,Jonathan Hansen,26,
Clark,238,Attorney General,Adam Laxalt,184,
Clark,238,Attorney General,Ross Miller,309,
Clark,238,Attorney General,None Of These Candidates,12,
Clark,238,Governor,Robert Goodman,230,
Clark,238,Governor,None Of These Candidates,12,
Clark,238,Governor,Brian Sandoval,275,
Clark,238,Governor,David Vanderbeek,15,
Clark,238,State House,Roger Baum,162,1
Clark,238,State House,Marilyn Kirkpatrick,360,1
Clark,238,U.S. House,Russell Best,11,4
Clark,238,U.S. House,Steve Brown,18,4
Clark,238,U.S. House,Cresent Hardy,191,4
Clark,238,U.S. House,Steven Horsford,307,4
Clark,238,Attorney General,Jonathan Hansen,29,
Clark,238,Attorney General,Adam Laxalt,149,
Clark,238,Attorney General,Ross Miller,306,
Clark,238,Attorney General,None Of These Candidates,13,
Clark,238,Governor,Robert Goodman,233,
Clark,238,Governor,None Of These Candidates,15,
Clark,238,Governor,Brian Sandoval,240,
Clark,238,Governor,David Vanderbeek,14,
Clark,238,State House,Roger Baum,153,1
Clark,238,State House,Marilyn Kirkpatrick,339,1
Clark,238,U.S. House,Russell Best,13,4
Clark,238,U.S. House,Steve Brown,18,4
Clark,238,U.S. House,Cresent Hardy,157,4
Clark,238,U.S. House,Steven Horsford,309,4
Clark,238,Attorney General,Jonathan Hansen,37,
Clark,238,Attorney General,Adam Laxalt,176,
Clark,238,Attorney General,Ross Miller,325,
Clark,238,Attorney General,None Of These Candidates,19,
Clark,238,Governor,Robert Goodman,224,
Clark,238,Governor,None Of These Candidates,24,
Clark,238,Governor,Brian Sandoval,293,
Clark,238,Governor,David Vanderbeek,12,
Clark,238,State House,Roger Baum,199,1
Clark,238,State House,Marilyn Kirkpatrick,349,1
Clark,238,U.S. House,Russell Best,13,4
Clark,238,U.S. House,Steve Brown,26,4
Clark,238,U.S. House,Cresent Hardy,207,4
Clark,238,U.S. House,Steven Horsford,310,4
Clark,238,Attorney General,Jonathan Hansen,19,
Clark,238,Attorney General,Adam Laxalt,215,
Clark,238,Attorney General,Ross Miller,259,
Clark,238,Attorney General,None Of These Candidates,9,
Clark,238,Governor,Robert Goodman,165,
Clark,238,Governor,None Of These Candidates,10,
Clark,238,Governor,Brian Sandoval,314,
Clark,238,Governor,David Vanderbeek,14,
Clark,238,State House,Roger Baum,220,1
Clark,238,State House,Marilyn Kirkpatrick,271,1
Clark,238,U.S. House,Russell Best,4,4
Clark,238,U.S. House,Steve Brown,20,4
Clark,238,U.S. House,Cresent Hardy,230,4
Clark,238,U.S. House,Steven Horsford,245,4
Clark,238,Attorney General,Jonathan Hansen,10,
Clark,238,Attorney General,Adam Laxalt,132,
Clark,238,Attorney General,Ross Miller,171,
Clark,238,Attorney General,None Of These Candidates,13,
Clark,238,Governor,Robert Goodman,110,
Clark,238,Governor,None Of These Candidates,3,
Clark,238,Governor,Brian Sandoval,205,
Clark,238,Governor,David Vanderbeek,9,
Clark,238,State House,Roger Baum,138,1
Clark,238,State House,Marilyn Kirkpatrick,180,1
Clark,238,U.S. House,Russell Best,5,4
Clark,238,U.S. House,Steve Brown,10,4
Clark,238,U.S. House,Cresent Hardy,150,4
Clark,238,U.S. House,Steven Horsford,159,4
Clark,238,Attorney General,Jonathan Hansen,35,
Clark,238,Attorney General,Adam Laxalt,197,
Clark,238,Attorney General,Ross Miller,276,
Clark,238,Attorney General,None Of These Candidates,13,
Clark,238,Governor,Robert Goodman,179,
Clark,238,Governor,None Of These Candidates,4,
Clark,238,Governor,Brian Sandoval,321,
Clark,238,Governor,David Vanderbeek,20,
Clark,238,State House,Roger Baum,210,1
Clark,238,State House,Marilyn Kirkpatrick,300,1
Clark,238,U.S. House,Russell Best,12,4
Clark,238,U.S. House,Steve Brown,18,4
Clark,238,U.S. House,Cresent Hardy,207,4
Clark,238,U.S. House,Steven Horsford,280,4
Clark,238,Attorney General,Jonathan Hansen,18,
Clark,238,Attorney General,Adam Laxalt,169,
Clark,238,Attorney General,Ross Miller,256,
Clark,238,Attorney General,None Of These Candidates,16,
Clark,238,Governor,Robert Goodman,168,
Clark,238,Governor,None Of These Candidates,20,
Clark,238,Governor,Brian Sandoval,268,
Clark,238,Governor,David Vanderbeek,7,
Clark,238,State House,Roger Baum,172,1
Clark,238,State House,Marilyn Kirkpatrick,276,1
Clark,238,U.S. House,Russell Best,8,4
Clark,238,U.S. House,Steve Brown,17,4
Clark,238,U.S. House,Cresent Hardy,189,4
Clark,238,U.S. House,Steven Horsford,245,4
Clark,239,Attorney General,Jonathan Hansen,22,
Clark,239,Attorney General,Adam Laxalt,192,
Clark,239,Attorney General,Ross Miller,257,
Clark,239,Attorney General,None Of These Candidates,19,
Clark,239,Governor,Robert Goodman,164,
Clark,239,Governor,None Of These Candidates,13,
Clark,239,Governor,Brian Sandoval,301,
Clark,239,Governor,David Vanderbeek,11,
Clark,239,State House,Patricia Little,25,17
Clark,239,State House,Patrick Mendez,194,17
Clark,239,State House,Tyrone Thompson,255,17
Clark,239,U.S. House,Russell Best,6,4
Clark,239,U.S. House,Steve Brown,24,4
Clark,239,U.S. House,Cresent Hardy,198,4
Clark,239,U.S. House,Steven Horsford,259,4
Clark,239,Attorney General,Jonathan Hansen,30,
Clark,239,Attorney General,Adam Laxalt,162,
Clark,239,Attorney General,Ross Miller,183,
Clark,239,Attorney General,None Of These Candidates,14,
Clark,239,Governor,Robert Goodman,106,
Clark,239,Governor,None Of These Candidates,10,
Clark,239,Governor,Brian Sandoval,256,
Clark,239,Governor,David Vanderbeek,18,
Clark,239,State House,Patricia Little,32,17
Clark,239,State House,Patrick Mendez,191,17
Clark,239,State House,Tyrone Thompson,161,17
Clark,239,U.S. House,Russell Best,11,4
Clark,239,U.S. House,Steve Brown,11,4
Clark,239,U.S. House,Cresent Hardy,199,4
Clark,239,U.S. House,Steven Horsford,167,4
Clark,239,Attorney General,Jonathan Hansen,15,
Clark,239,Attorney General,Adam Laxalt,156,
Clark,239,Attorney General,Ross Miller,186,
Clark,239,Attorney General,None Of These Candidates,11,
Clark,239,Governor,Robert Goodman,135,
Clark,239,Governor,None Of These Candidates,13,
Clark,239,Governor,Brian Sandoval,215,
Clark,239,Governor,David Vanderbeek,7,
Clark,239,State House,Patricia Little,29,17
Clark,239,State House,Patrick Mendez,157,17
Clark,239,State House,Tyrone Thompson,175,17
Clark,239,U.S. House,Russell Best,9,4
Clark,239,U.S. House,Steve Brown,8,4
Clark,239,U.S. House,Cresent Hardy,161,4
Clark,239,U.S. House,Steven Horsford,186,4
Clark,239,Attorney General,Jonathan Hansen,34,
Clark,239,Attorney General,Adam Laxalt,203,
Clark,239,Attorney General,Ross Miller,259,
Clark,239,Attorney General,None Of These Candidates,20,
Clark,239,Governor,Robert Goodman,165,
Clark,239,Governor,None Of These Candidates,18,
Clark,239,Governor,Brian Sandoval,320,
Clark,239,Governor,David Vanderbeek,18,
Clark,239,State House,Patricia Little,41,17
Clark,239,State House,Patrick Mendez,223,17
Clark,239,State House,Tyrone Thompson,243,17
Clark,239,U.S. House,Russell Best,11,4
Clark,239,U.S. House,Steve Brown,21,4
Clark,239,U.S. House,Cresent Hardy,224,4
Clark,239,U.S. House,Steven Horsford,263,4
Clark,239,Attorney General,Jonathan Hansen,18,
Clark,239,Attorney General,Adam Laxalt,172,
Clark,239,Attorney General,Ross Miller,256,
Clark,239,Attorney General,None Of These Candidates,9,
Clark,239,Governor,Robert Goodman,197,
Clark,239,Governor,None Of These Candidates,8,
Clark,239,Governor,Brian Sandoval,238,
Clark,239,Governor,David Vanderbeek,11,
Clark,239,State House,Roger Baum,171,1
Clark,239,State House,Marilyn Kirkpatrick,280,1
Clark,239,U.S. House,Russell Best,9,4
Clark,239,U.S. House,Steve Brown,16,4
Clark,239,U.S. House,Cresent Hardy,186,4
Clark,239,U.S. House,Steven Horsford,247,4
Clark,240,Attorney General,Jonathan Hansen,21,
Clark,240,Attorney General,Adam Laxalt,161,
Clark,240,Attorney General,Ross Miller,307,
Clark,240,Attorney General,None Of These Candidates,16,
Clark,240,Governor,Robert Goodman,224,
Clark,240,Governor,None Of These Candidates,21,
Clark,240,Governor,Brian Sandoval,247,
Clark,240,Governor,David Vanderbeek,13,
Clark,240,State House,Patricia Little,31,17
Clark,240,State House,Patrick Mendez,173,17
Clark,240,State House,Tyrone Thompson,292,17
Clark,240,U.S. House,Russell Best,6,4
Clark,240,U.S. House,Steve Brown,15,4
Clark,240,U.S. House,Cresent Hardy,170,4
Clark,240,U.S. House,Steven Horsford,315,4
Clark,240,Attorney General,Jonathan Hansen,,
Clark,240,Attorney General,Adam Laxalt,,
Clark,240,Attorney General,Ross Miller,,
Clark,240,Attorney General,None Of These Candidates,,
Clark,240,Governor,Robert Goodman,,
Clark,240,Governor,None Of These Candidates,,
Clark,240,Governor,Brian Sandoval,,
Clark,240,Governor,David Vanderbeek,,
Clark,240,State House,Patricia Little,,17
Clark,240,State House,Patrick Mendez,,17
Clark,240,State House,Tyrone Thompson,,17
Clark,240,U.S. House,Russell Best,,4
Clark,240,U.S. House,Steve Brown,,4
Clark,240,U.S. House,Cresent Hardy,,4
Clark,240,U.S. House,Steven Horsford,,4
Clark,240,Attorney General,Jonathan Hansen,,
Clark,240,Attorney General,Adam Laxalt,,
Clark,240,Attorney General,Ross Miller,,
Clark,240,Attorney General,None Of These Candidates,,
Clark,240,Governor,Robert Goodman,,
Clark,240,Governor,None Of These Candidates,,
Clark,240,Governor,Brian Sandoval,,
Clark,240,Governor,David Vanderbeek,,
Clark,240,State House,Patricia Little,,17
Clark,240,State House,Patrick Mendez,,17
Clark,240,State House,Tyrone Thompson,,17
Clark,240,U.S. House,Russell Best,,4
Clark,240,U.S. House,Steve Brown,,4
Clark,240,U.S. House,Cresent Hardy,,4
Clark,240,U.S. House,Steven Horsford,,4
Clark,240,Attorney General,Jonathan Hansen,,
Clark,240,Attorney General,Adam Laxalt,,
Clark,240,Attorney General,Ross Miller,,
Clark,240,Attorney General,None Of These Candidates,,
Clark,240,Governor,Robert Goodman,,
Clark,240,Governor,None Of These Candidates,,
Clark,240,Governor,Brian Sandoval,,
Clark,240,Governor,David Vanderbeek,,
Clark,240,State House,Patricia Little,,17
Clark,240,State House,Patrick Mendez,,17
Clark,240,State House,Tyrone Thompson,,17
Clark,240,U.S. House,Russell Best,,4
Clark,240,U.S. House,Steve Brown,,4
Clark,240,U.S. House,Cresent Hardy,,4
Clark,240,U.S. House,Steven Horsford,,4
Clark,240,Attorney General,Jonathan Hansen,,
Clark,240,Attorney General,Adam Laxalt,,
Clark,240,Attorney General,Ross Miller,,
Clark,240,Attorney General,None Of These Candidates,,
Clark,240,Governor,Robert Goodman,,
Clark,240,Governor,None Of These Candidates,,
Clark,240,Governor,Brian Sandoval,,
Clark,240,Governor,David Vanderbeek,,
Clark,240,State House,Patricia Little,,17
Clark,240,State House,Patrick Mendez,,17
Clark,240,State House,Tyrone Thompson,,17
Clark,240,U.S. House,Russell Best,,4
Clark,240,U.S. House,Steve Brown,,4
Clark,240,U.S. House,Cresent Hardy,,4
Clark,240,U.S. House,Steven Horsford,,4
Clark,240,Attorney General,Jonathan Hansen,,
Clark,240,Attorney General,Adam Laxalt,,
Clark,240,Attorney General,Ross Miller,,
Clark,240,Attorney General,None Of These Candidates,,
Clark,240,Governor,Robert Goodman,,
Clark,240,Governor,None Of These Candidates,,
Clark,240,Governor,Brian Sandoval,,
Clark,240,Governor,David Vanderbeek,,
Clark,240,State House,Patricia Little,,17
Clark,240,State House,Patrick Mendez,,17
Clark,240,State House,Tyrone Thompson,,17
Clark,240,U.S. House,Russell Best,,4
Clark,240,U.S. House,Steve Brown,,4
Clark,240,U.S. House,Cresent Hardy,,4
Clark,240,U.S. House,Steven Horsford,,4
Clark,240,Attorney General,Jonathan Hansen,22,
Clark,240,Attorney General,Adam Laxalt,217,
Clark,240,Attorney General,Ross Miller,294,
Clark,240,Attorney General,None Of These Candidates,6,
Clark,240,Governor,Robert Goodman,207,
Clark,240,Governor,None Of These Candidates,14,
Clark,240,Governor,Brian Sandoval,311,
Clark,240,Governor,David Vanderbeek,10,
Clark,240,State House,Patricia Little,27,17
Clark,240,State House,Patrick Mendez,223,17
Clark,240,State House,Tyrone Thompson,278,17
Clark,240,U.S. House,Russell Best,6,4
Clark,240,U.S. House,Steve Brown,18,4
Clark,240,U.S. House,Cresent Hardy,224,4
Clark,240,U.S. House,Steven Horsford,292,4
Clark,241,Attorney General,Jonathan Hansen,4,
Clark,241,Attorney General,Adam Laxalt,13,
Clark,241,Attorney General,Ross Miller,14,
Clark,241,Attorney General,None Of These Candidates,2,
Clark,241,Governor,Robert Goodman,9,
Clark,241,Governor,None Of These Candidates,1,
Clark,241,Governor,Brian Sandoval,19,
Clark,241,Governor,David Vanderbeek,4,
Clark,241,State House,Chris Edwards,16,19
Clark,241,State House,Donald Hendon,2,19
Clark,241,State House,James Zygadlo,14,19
Clark,241,State Senate,Joe Hardy,22,12
Clark,241,U.S. House,Russell Best,2,4
Clark,241,U.S. House,Steve Brown,1,4
Clark,241,U.S. House,Cresent Hardy,14,4
Clark,241,U.S. House,Steven Horsford,16,4
Clark,243,Attorney General,Jonathan Hansen,26,
Clark,243,Attorney General,Adam Laxalt,115,
Clark,243,Attorney General,Ross Miller,194,
Clark,243,Attorney General,None Of These Candidates,7,
Clark,243,Governor,Robert Goodman,134,
Clark,243,Governor,None Of These Candidates,10,
Clark,243,Governor,Brian Sandoval,186,
Clark,243,Governor,David Vanderbeek,16,
Clark,243,State House,Maggie Carlton,202,14
Clark,243,State House,Matthew Yarbrough,130,14
Clark,243,State Senate,Mark Manendo,202,21
Clark,243,State Senate,Ron Mcginnis,133,21
Clark,243,U.S. House,Russell Best,13,4
Clark,243,U.S. House,Steve Brown,13,4
Clark,243,U.S. House,Cresent Hardy,120,4
Clark,243,U.S. House,Steven Horsford,190,4
Clark,243,Attorney General,Jonathan Hansen,,
Clark,243,Attorney General,Adam Laxalt,,
Clark,243,Attorney General,Ross Miller,,
Clark,243,Attorney General,None Of These Candidates,,
Clark,243,Governor,Robert Goodman,,
Clark,243,Governor,None Of These Candidates,,
Clark,243,Governor,Brian Sandoval,,
Clark,243,Governor,David Vanderbeek,,
Clark,243,State House,Chris Edwards,,19
Clark,243,State House,Donald Hendon,,19
Clark,243,State House,James Zygadlo,,19
Clark,243,State Senate,Joe Hardy,,12
Clark,243,U.S. House,Russell Best,,4
Clark,243,U.S. House,Steve Brown,,4
Clark,243,U.S. House,Cresent Hardy,,4
Clark,243,U.S. House,Steven Horsford,,4
Clark,244,Attorney General,Jonathan Hansen,36,
Clark,244,Attorney General,Adam Laxalt,447,
Clark,244,Attorney General,Ross Miller,433,
Clark,244,Attorney General,None Of These Candidates,21,
Clark,244,Governor,Robert Goodman,236,
Clark,244,Governor,None Of These Candidates,14,
Clark,244,Governor,Brian Sandoval,688,
Clark,244,Governor,David Vanderbeek,10,
Clark,244,State House,Roger Baum,418,1
Clark,244,State House,Marilyn Kirkpatrick,508,1
Clark,244,U.S. House,Russell Best,12,4
Clark,244,U.S. House,Steve Brown,15,4
Clark,244,U.S. House,Cresent Hardy,471,4
Clark,244,U.S. House,Steven Horsford,441,4
Clark,244,Attorney General,Jonathan Hansen,5,
Clark,244,Attorney General,Adam Laxalt,63,
Clark,244,Attorney General,Ross Miller,76,
Clark,244,Attorney General,None Of These Candidates,5,
Clark,244,Governor,Robert Goodman,41,
Clark,244,Governor,None Of These Candidates,2,
Clark,244,Governor,Brian Sandoval,105,
Clark,244,Governor,David Vanderbeek,4,
Clark,244,State House,James Ohrenschall,83,12
Clark,244,State House,Troy Warren,49,12
Clark,244,State Senate,Mark Manendo,63,21
Clark,244,State Senate,Ron Mcginnis,81,21
Clark,244,U.S. House,Russell Best,0,4
Clark,244,U.S. House,Steve Brown,4,4
Clark,244,U.S. House,Cresent Hardy,79,4
Clark,244,U.S. House,Steven Horsford,67,4
Clark,244,Attorney General,Jonathan Hansen,0,
Clark,244,Attorney General,Adam Laxalt,0,
Clark,244,Attorney General,Ross Miller,0,
Clark,244,Attorney General,None Of These Candidates,0,
