county,precinct,office,candidate,votes,district
Clark,116,President,David Cobb,0,
Clark,116,President,George Bush,466,
Clark,116,President,John Kerry,545,
Clark,116,President,Michael Peroutka,0,
Clark,116,President,Michael Badnarik,2,
Clark,116,President,None Of These Candidates,3,
Clark,116,President,Ralph Nader,7,
Clark,116,State House,Bob Seale,444,21
Clark,116,State House,Jesse Harris,46,21
Clark,116,State House,Joseph Pitts,430,21
Clark,116,State Senate,Joe Heck,467,5
Clark,116,State Senate,Richard Fitzpatrick,456,5
Clark,116,State Senate,T. Hagan,32,5
Clark,116,U.S. House,Joseph Silvestri,34,3
Clark,116,U.S. House,Jon Porter,516,3
Clark,116,U.S. House,Richard O'Dell',20,3
Clark,116,U.S. House,Tom Gallagher,413,3
Clark,116,U.S. Senate,David Schumann,7,
Clark,116,U.S. Senate,Gary Marinch,1,
Clark,116,U.S. Senate,None Of These Candidates,19,
Clark,116,U.S. Senate,Harry Reid,701,
Clark,116,U.S. Senate,Richard Ziser,263,
Clark,116,U.S. Senate,Thomas Hurst,13,
Clark,116,President,David Cobb,0,
Clark,116,President,George Bush,237,
Clark,116,President,John Kerry,307,
Clark,116,President,Michael Peroutka,1,
Clark,116,President,Michael Badnarik,0,
Clark,116,President,None Of These Candidates,1,
Clark,116,President,Ralph Nader,1,
Clark,116,State House,Bob Seale,215,21
Clark,116,State House,Jesse Harris,13,21
Clark,116,State House,Joseph Pitts,242,21
Clark,116,State Senate,Joe Heck,218,5
Clark,116,State Senate,Richard Fitzpatrick,250,5
Clark,116,State Senate,T. Hagan,15,5
Clark,116,U.S. House,Joseph Silvestri,25,3
Clark,116,U.S. House,Jon Porter,261,3
Clark,116,U.S. House,Richard O'Dell',11,3
Clark,116,U.S. House,Tom Gallagher,212,3
Clark,116,U.S. Senate,David Schumann,2,
Clark,116,U.S. Senate,Gary Marinch,1,
Clark,116,U.S. Senate,None Of These Candidates,4,
Clark,116,U.S. Senate,Harry Reid,372,
Clark,116,U.S. Senate,Richard Ziser,143,
Clark,116,U.S. Senate,Thomas Hurst,3,
Clark,116,President,David Cobb,0,
Clark,116,President,George Bush,0,
Clark,116,President,John Kerry,0,
Clark,116,President,Michael Peroutka,0,
Clark,116,President,Michael Badnarik,0,
Clark,116,President,None Of These Candidates,0,
Clark,116,President,Ralph Nader,0,
Clark,116,State House,Joe Hardy,0,20
Clark,116,State House,Travis Chandler,0,20
Clark,116,U.S. House,Joseph Silvestri,0,3
Clark,116,U.S. House,Jon Porter,0,3
Clark,116,U.S. House,Richard O'Dell',0,3
Clark,116,U.S. House,Tom Gallagher,0,3
Clark,116,U.S. Senate,David Schumann,0,
Clark,116,U.S. Senate,Gary Marinch,0,
Clark,116,U.S. Senate,None Of These Candidates,0,
Clark,116,U.S. Senate,Harry Reid,0,
Clark,116,U.S. Senate,Richard Ziser,0,
Clark,116,U.S. Senate,Thomas Hurst,0,
Clark,130,President,David Cobb,1,
Clark,130,President,George Bush,288,
Clark,130,President,John Kerry,374,
Clark,130,President,Michael Peroutka,3,
Clark,130,President,Michael Badnarik,1,
Clark,130,President,None Of These Candidates,4,
Clark,130,President,Ralph Nader,4,
Clark,130,State House,Caren Levenson,316,22
Clark,130,State House,Joshua Hansen,21,22
Clark,130,State House,Scott Sibley,249,22
Clark,130,U.S. House,Joseph Silvestri,22,3
Clark,130,U.S. House,Jon Porter,290,3
Clark,130,U.S. House,Richard O'Dell',19,3
Clark,130,U.S. House,Tom Gallagher,295,3
Clark,130,U.S. Senate,David Schumann,3,
Clark,130,U.S. Senate,Gary Marinch,1,
Clark,130,U.S. Senate,None Of These Candidates,10,
Clark,130,U.S. Senate,Harry Reid,440,
Clark,130,U.S. Senate,Richard Ziser,185,
Clark,130,U.S. Senate,Thomas Hurst,10,
Clark,130,President,David Cobb,0,
Clark,130,President,George Bush,221,
Clark,130,President,John Kerry,244,
Clark,130,President,Michael Peroutka,3,
Clark,130,President,Michael Badnarik,1,
Clark,130,President,None Of These Candidates,1,
Clark,130,President,Ralph Nader,0,
Clark,130,State House,Caren Levenson,193,22
Clark,130,State House,Joshua Hansen,24,22
Clark,130,State House,Scott Sibley,190,22
Clark,130,U.S. House,Joseph Silvestri,14,3
Clark,130,U.S. House,Jon Porter,228,3
Clark,130,U.S. House,Richard O'Dell',12,3
Clark,130,U.S. House,Tom Gallagher,177,3
Clark,130,U.S. Senate,David Schumann,2,
Clark,130,U.S. Senate,Gary Marinch,2,
Clark,130,U.S. Senate,None Of These Candidates,14,
Clark,130,U.S. Senate,Harry Reid,283,
Clark,130,U.S. Senate,Richard Ziser,137,
Clark,130,U.S. Senate,Thomas Hurst,10,
Clark,130,President,David Cobb,0,
Clark,130,President,George Bush,382,
Clark,130,President,John Kerry,478,
Clark,130,President,Michael Peroutka,1,
Clark,130,President,Michael Badnarik,3,
Clark,130,President,None Of These Candidates,3,
Clark,130,President,Ralph Nader,3,
Clark,130,State House,Caren Levenson,398,22
Clark,130,State House,Joshua Hansen,33,22
Clark,130,State House,Scott Sibley,324,22
Clark,130,U.S. House,Joseph Silvestri,33,3
Clark,130,U.S. House,Jon Porter,403,3
Clark,130,U.S. House,Richard O'Dell',26,3
Clark,130,U.S. House,Tom Gallagher,346,3
Clark,130,U.S. Senate,David Schumann,8,
Clark,130,U.S. Senate,Gary Marinch,2,
Clark,130,U.S. Senate,None Of These Candidates,15,
Clark,130,U.S. Senate,Harry Reid,543,
Clark,130,U.S. Senate,Richard Ziser,258,
Clark,130,U.S. Senate,Thomas Hurst,11,
Clark,130,President,David Cobb,0,
Clark,130,President,George Bush,369,
Clark,130,President,John Kerry,384,
Clark,130,President,Michael Peroutka,0,
Clark,130,President,Michael Badnarik,5,
Clark,130,President,None Of These Candidates,8,
Clark,130,President,Ralph Nader,4,
Clark,130,State House,Caren Levenson,328,22
Clark,130,State House,Joshua Hansen,27,22
Clark,130,State House,Scott Sibley,329,22
Clark,130,State Senate,Danny Tarkanian,384,11
Clark,130,State Senate,Mike Schneider,325,11
Clark,130,U.S. House,Joseph Silvestri,17,3
Clark,130,U.S. House,Jon Porter,416,3
Clark,130,U.S. House,Richard O'Dell',8,3
Clark,130,U.S. House,Tom Gallagher,289,3
Clark,130,U.S. Senate,David Schumann,2,
Clark,130,U.S. Senate,Gary Marinch,1,
Clark,130,U.S. Senate,None Of These Candidates,13,
Clark,130,U.S. Senate,Harry Reid,473,
Clark,130,U.S. Senate,Richard Ziser,255,
Clark,130,U.S. Senate,Thomas Hurst,7,
Clark,130,President,David Cobb,3,
Clark,130,President,George Bush,398,
Clark,130,President,John Kerry,391,
Clark,130,President,Michael Peroutka,0,
Clark,130,President,Michael Badnarik,4,
Clark,130,President,None Of These Candidates,3,
Clark,130,President,Ralph Nader,6,
Clark,130,State House,Caren Levenson,333,22
Clark,130,State House,Joshua Hansen,22,22
Clark,130,State House,Scott Sibley,364,22
Clark,130,State Senate,Danny Tarkanian,410,11
Clark,130,State Senate,Mike Schneider,340,11
Clark,130,U.S. House,Joseph Silvestri,23,3
Clark,130,U.S. House,Jon Porter,435,3
Clark,130,U.S. House,Richard O'Dell',7,3
Clark,130,U.S. House,Tom Gallagher,299,3
Clark,130,U.S. Senate,David Schumann,2,
Clark,130,U.S. Senate,Gary Marinch,0,
Clark,130,U.S. Senate,None Of These Candidates,16,
Clark,130,U.S. Senate,Harry Reid,473,
Clark,130,U.S. Senate,Richard Ziser,280,
Clark,130,U.S. Senate,Thomas Hurst,11,
Clark,130,President,David Cobb,0,
Clark,130,President,George Bush,263,
Clark,130,President,John Kerry,141,
Clark,130,President,Michael Peroutka,0,
Clark,130,President,Michael Badnarik,4,
Clark,130,President,None Of These Candidates,4,
Clark,130,President,Ralph Nader,4,
Clark,130,State House,Caren Levenson,129,22
Clark,130,State House,Joshua Hansen,15,22
Clark,130,State House,Scott Sibley,235,22
Clark,130,State Senate,Danny Tarkanian,251,11
Clark,130,State Senate,Mike Schneider,147,11
Clark,130,U.S. House,Joseph Silvestri,13,3
Clark,130,U.S. House,Jon Porter,279,3
Clark,130,U.S. House,Richard O'Dell',14,3
Clark,130,U.S. House,Tom Gallagher,97,3
Clark,130,U.S. Senate,David Schumann,3,
Clark,130,U.S. Senate,Gary Marinch,1,
Clark,130,U.S. Senate,None Of These Candidates,6,
Clark,130,U.S. Senate,Harry Reid,198,
Clark,130,U.S. Senate,Richard Ziser,196,
Clark,130,U.S. Senate,Thomas Hurst,9,
Clark,131,President,David Cobb,0,
Clark,131,President,George Bush,800,
Clark,131,President,John Kerry,769,
Clark,131,President,Michael Peroutka,0,
Clark,131,President,Michael Badnarik,2,
Clark,131,President,None Of These Candidates,4,
Clark,131,President,Ralph Nader,1,
Clark,131,State House,Caren Levenson,635,22
Clark,131,State House,Joshua Hansen,47,22
Clark,131,State House,Scott Sibley,701,22
Clark,131,U.S. House,Joseph Silvestri,46,3
Clark,131,U.S. House,Jon Porter,829,3
Clark,131,U.S. House,Richard O'Dell',28,3
Clark,131,U.S. House,Tom Gallagher,573,3
Clark,131,U.S. Senate,David Schumann,10,
Clark,131,U.S. Senate,Gary Marinch,4,
Clark,131,U.S. Senate,None Of These Candidates,38,
Clark,131,U.S. Senate,Harry Reid,915,
Clark,131,U.S. Senate,Richard Ziser,526,
Clark,131,U.S. Senate,Thomas Hurst,17,
Clark,131,President,David Cobb,1,
Clark,131,President,George Bush,712,
Clark,131,President,John Kerry,648,
Clark,131,President,Michael Peroutka,2,
Clark,131,President,Michael Badnarik,2,
Clark,131,President,None Of These Candidates,4,
Clark,131,President,Ralph Nader,7,
Clark,131,State House,Caren Levenson,564,22
Clark,131,State House,Joshua Hansen,64,22
Clark,131,State House,Scott Sibley,604,22
Clark,131,U.S. House,Joseph Silvestri,45,3
Clark,131,U.S. House,Jon Porter,712,3
Clark,131,U.S. House,Richard O'Dell',36,3
Clark,131,U.S. House,Tom Gallagher,504,3
Clark,131,U.S. Senate,David Schumann,10,
Clark,131,U.S. Senate,Gary Marinch,0,
Clark,131,U.S. Senate,None Of These Candidates,29,
Clark,131,U.S. Senate,Harry Reid,822,
Clark,131,U.S. Senate,Richard Ziser,444,
Clark,131,U.S. Senate,Thomas Hurst,22,
Clark,131,President,David Cobb,0,
Clark,131,President,George Bush,251,
Clark,131,President,John Kerry,199,
Clark,131,President,Michael Peroutka,2,
Clark,131,President,Michael Badnarik,2,
Clark,131,President,None Of These Candidates,1,
Clark,131,President,Ralph Nader,2,
Clark,131,State House,Caren Levenson,182,22
Clark,131,State House,Joshua Hansen,24,22
Clark,131,State House,Scott Sibley,205,22
Clark,131,U.S. House,Joseph Silvestri,19,3
Clark,131,U.S. House,Jon Porter,260,3
Clark,131,U.S. House,Richard O'Dell',10,3
Clark,131,U.S. House,Tom Gallagher,151,3
Clark,131,U.S. Senate,David Schumann,2,
Clark,131,U.S. Senate,Gary Marinch,0,
Clark,131,U.S. Senate,None Of These Candidates,6,
Clark,131,U.S. Senate,Harry Reid,272,
Clark,131,U.S. Senate,Richard Ziser,156,
Clark,131,U.S. Senate,Thomas Hurst,10,
Clark,131,President,David Cobb,1,
Clark,131,President,George Bush,374,
Clark,131,President,John Kerry,236,
Clark,131,President,Michael Peroutka,4,
Clark,131,President,Michael Badnarik,0,
Clark,131,President,None Of These Candidates,2,
Clark,131,President,Ralph Nader,3,
Clark,131,State House,Glenn Brown,16,10
Clark,131,State House,Joseph Hogan,192,10
Clark,131,State House,Rex Wilhoite,374,10
Clark,131,U.S. House,Joseph Silvestri,24,3
Clark,131,U.S. House,Jon Porter,372,3
Clark,131,U.S. House,Richard O'Dell',13,3
Clark,131,U.S. House,Tom Gallagher,198,3
Clark,131,U.S. Senate,David Schumann,2,
Clark,131,U.S. Senate,Gary Marinch,1,
Clark,131,U.S. Senate,None Of These Candidates,12,
Clark,131,U.S. Senate,Harry Reid,320,
Clark,131,U.S. Senate,Richard Ziser,276,
Clark,131,U.S. Senate,Thomas Hurst,6,
Clark,131,President,David Cobb,1,
Clark,131,President,George Bush,173,
Clark,131,President,John Kerry,121,
Clark,131,President,Michael Peroutka,0,
Clark,131,President,Michael Badnarik,2,
Clark,131,President,None Of These Candidates,3,
Clark,131,President,Ralph Nader,1,
Clark,131,State House,Barbara Buckley,137,8
Clark,131,State House,Patricia Peacock,147,8
Clark,131,U.S. House,Joseph Silvestri,14,3
Clark,131,U.S. House,Jon Porter,172,3
Clark,131,U.S. House,Richard O'Dell',7,3
Clark,131,U.S. House,Tom Gallagher,97,3
Clark,131,U.S. Senate,David Schumann,1,
Clark,131,U.S. Senate,Gary Marinch,0,
Clark,131,U.S. Senate,None Of These Candidates,7,
Clark,131,U.S. Senate,Harry Reid,172,
Clark,131,U.S. Senate,Richard Ziser,117,
Clark,131,U.S. Senate,Thomas Hurst,2,
Clark,131,President,David Cobb,0,
Clark,131,President,George Bush,0,
Clark,131,President,John Kerry,0,
Clark,131,President,Michael Peroutka,0,
Clark,131,President,Michael Badnarik,0,
Clark,131,President,None Of These Candidates,0,
Clark,131,President,Ralph Nader,0,
Clark,131,State House,Glenn Brown,0,10
Clark,131,State House,Joseph Hogan,0,10
Clark,131,State House,Rex Wilhoite,0,10
Clark,131,State Senate,Joe Heck,0,5
Clark,131,State Senate,Richard Fitzpatrick,0,5
Clark,131,State Senate,T. Hagan,0,5
Clark,131,U.S. House,Joseph Silvestri,0,3
Clark,131,U.S. House,Jon Porter,0,3
Clark,131,U.S. House,Richard O'Dell',0,3
Clark,131,U.S. House,Tom Gallagher,0,3
Clark,131,U.S. Senate,David Schumann,0,
Clark,131,U.S. Senate,Gary Marinch,0,
Clark,131,U.S. Senate,None Of These Candidates,0,
Clark,131,U.S. Senate,Harry Reid,0,
Clark,131,U.S. Senate,Richard Ziser,0,
Clark,131,U.S. Senate,Thomas Hurst,0,
Clark,132,President,David Cobb,0,
Clark,132,President,George Bush,511,
Clark,132,President,John Kerry,386,
Clark,132,President,Michael Peroutka,0,
Clark,132,President,Michael Badnarik,6,
Clark,132,President,None Of These Candidates,4,
Clark,132,President,Ralph Nader,4,
Clark,132,State House,Christopher Hansen,57,41
Clark,132,State House,David Parks,382,41
Clark,132,State House,Patricia Saye,403,41
Clark,132,State Senate,Joe Heck,508,5
Clark,132,State Senate,Richard Fitzpatrick,317,5
Clark,132,State Senate,T. Hagan,26,5
Clark,132,U.S. House,Joseph Silvestri,38,3
Clark,132,U.S. House,Jon Porter,512,3
Clark,132,U.S. House,Richard O'Dell',20,3
Clark,132,U.S. House,Tom Gallagher,302,3
Clark,132,U.S. Senate,David Schumann,6,
Clark,132,U.S. Senate,Gary Marinch,1,
Clark,132,U.S. Senate,None Of These Candidates,14,
Clark,132,U.S. Senate,Harry Reid,526,
Clark,132,U.S. Senate,Richard Ziser,328,
Clark,132,U.S. Senate,Thomas Hurst,14,
Clark,132,President,David Cobb,1,
Clark,132,President,George Bush,501,
Clark,132,President,John Kerry,396,
Clark,132,President,Michael Peroutka,5,
Clark,132,President,Michael Badnarik,3,
Clark,132,President,None Of These Candidates,2,
Clark,132,President,Ralph Nader,7,
Clark,132,State House,Christopher Hansen,57,41
Clark,132,State House,David Parks,413,41
Clark,132,State House,Patricia Saye,382,41
Clark,132,State Senate,Joe Heck,500,5
Clark,132,State Senate,Richard Fitzpatrick,326,5
Clark,132,State Senate,T. Hagan,39,5
Clark,132,U.S. House,Joseph Silvestri,25,3
Clark,132,U.S. House,Jon Porter,533,3
Clark,132,U.S. House,Richard O'Dell',16,3
Clark,132,U.S. House,Tom Gallagher,313,3
Clark,132,U.S. Senate,David Schumann,7,
Clark,132,U.S. Senate,Gary Marinch,1,
Clark,132,U.S. Senate,None Of These Candidates,10,
Clark,132,U.S. Senate,Harry Reid,550,
Clark,132,U.S. Senate,Richard Ziser,320,
Clark,132,U.S. Senate,Thomas Hurst,9,
Clark,132,President,David Cobb,1,
Clark,132,President,George Bush,410,
Clark,132,President,John Kerry,408,
Clark,132,President,Michael Peroutka,1,
Clark,132,President,Michael Badnarik,5,
Clark,132,President,None Of These Candidates,5,
Clark,132,President,Ralph Nader,6,
Clark,132,State House,Christopher Hansen,46,41
Clark,132,State House,David Parks,383,41
Clark,132,State House,Patricia Saye,340,41
Clark,132,State Senate,Joe Heck,414,5
Clark,132,State Senate,Richard Fitzpatrick,341,5
Clark,132,State Senate,T. Hagan,26,5
Clark,132,U.S. House,Joseph Silvestri,35,3
Clark,132,U.S. House,Jon Porter,434,3
Clark,132,U.S. House,Richard O'Dell',19,3
Clark,132,U.S. House,Tom Gallagher,316,3
Clark,132,U.S. Senate,David Schumann,4,
Clark,132,U.S. Senate,Gary Marinch,0,
Clark,132,U.S. Senate,None Of These Candidates,12,
Clark,132,U.S. Senate,Harry Reid,528,
Clark,132,U.S. Senate,Richard Ziser,257,
Clark,132,U.S. Senate,Thomas Hurst,16,
Clark,132,President,David Cobb,2,
Clark,132,President,George Bush,557,
Clark,132,President,John Kerry,511,
Clark,132,President,Michael Peroutka,1,
Clark,132,President,Michael Badnarik,0,
Clark,132,President,None Of These Candidates,2,
Clark,132,President,Ralph Nader,5,
Clark,132,State House,Bob Spretnak,447,16
Clark,132,State House,John Oceguera,545,16
Clark,132,State Senate,Joe Heck,548,5
Clark,132,State Senate,Richard Fitzpatrick,403,5
Clark,132,State Senate,T. Hagan,30,5
Clark,132,U.S. House,Joseph Silvestri,42,3
Clark,132,U.S. House,Jon Porter,560,3
Clark,132,U.S. House,Richard O'Dell',21,3
Clark,132,U.S. House,Tom Gallagher,407,3
Clark,132,U.S. Senate,David Schumann,3,
Clark,132,U.S. Senate,Gary Marinch,4,
Clark,132,U.S. Senate,None Of These Candidates,22,
Clark,132,U.S. Senate,Harry Reid,639,
Clark,132,U.S. Senate,Richard Ziser,380,
Clark,132,U.S. Senate,Thomas Hurst,7,
Clark,132,President,David Cobb,0,
Clark,132,President,George Bush,420,
Clark,132,President,John Kerry,431,
Clark,132,President,Michael Peroutka,1,
Clark,132,President,Michael Badnarik,1,
Clark,132,President,None Of These Candidates,2,
Clark,132,President,Ralph Nader,5,
Clark,132,State House,Bob Spretnak,348,16
Clark,132,State House,John Oceguera,436,16
Clark,132,State Senate,Joe Heck,432,5
Clark,132,State Senate,Richard Fitzpatrick,330,5
Clark,132,State Senate,T. Hagan,27,5
Clark,132,U.S. House,Joseph Silvestri,40,3
Clark,132,U.S. House,Jon Porter,454,3
Clark,132,U.S. House,Richard O'Dell',8,3
Clark,132,U.S. House,Tom Gallagher,312,3
Clark,132,U.S. Senate,David Schumann,4,
Clark,132,U.S. Senate,Gary Marinch,1,
Clark,132,U.S. Senate,None Of These Candidates,7,
Clark,132,U.S. Senate,Harry Reid,521,
Clark,132,U.S. Senate,Richard Ziser,289,
Clark,132,U.S. Senate,Thomas Hurst,12,
Clark,133,President,David Cobb,1,
Clark,133,President,George Bush,547,
Clark,133,President,John Kerry,439,
Clark,133,President,Michael Peroutka,3,
Clark,133,President,Michael Badnarik,3,
Clark,133,President,None Of These Candidates,6,
Clark,133,President,Ralph Nader,6,
Clark,133,State House,Christopher Hansen,67,41
Clark,133,State House,David Parks,411,41
Clark,133,State House,Patricia Saye,420,41
Clark,133,State Senate,Joe Heck,492,5
Clark,133,State Senate,Richard Fitzpatrick,367,5
Clark,133,State Senate,T. Hagan,52,5
Clark,133,U.S. House,Joseph Silvestri,39,3
Clark,133,U.S. House,Jon Porter,532,3
Clark,133,U.S. House,Richard O'Dell',28,3
Clark,133,U.S. House,Tom Gallagher,349,3
Clark,133,U.S. Senate,David Schumann,4,
Clark,133,U.S. Senate,Gary Marinch,2,
Clark,133,U.S. Senate,None Of These Candidates,19,
Clark,133,U.S. Senate,Harry Reid,605,
Clark,133,U.S. Senate,Richard Ziser,336,
Clark,133,U.S. Senate,Thomas Hurst,11,
Clark,133,President,David Cobb,1,
Clark,133,President,George Bush,432,
Clark,133,President,John Kerry,716,
Clark,133,President,Michael Peroutka,0,
Clark,133,President,Michael Badnarik,9,
Clark,133,President,None Of These Candidates,1,
Clark,133,President,Ralph Nader,9,
Clark,133,State House,Glenn Brown,51,10
Clark,133,State House,Joseph Hogan,637,10
Clark,133,State House,Rex Wilhoite,378,10
Clark,133,State Senate,Joe Heck,428,5
Clark,133,State Senate,Richard Fitzpatrick,582,5
Clark,133,State Senate,T. Hagan,67,5
Clark,133,U.S. House,Joseph Silvestri,67,3
Clark,133,U.S. House,Jon Porter,467,3
Clark,133,U.S. House,Richard O'Dell',29,3
Clark,133,U.S. House,Tom Gallagher,549,3
Clark,133,U.S. Senate,David Schumann,3,
Clark,133,U.S. Senate,Gary Marinch,0,
Clark,133,U.S. Senate,None Of These Candidates,20,
Clark,133,U.S. Senate,Harry Reid,775,
Clark,133,U.S. Senate,Richard Ziser,299,
Clark,133,U.S. Senate,Thomas Hurst,37,
Clark,133,President,David Cobb,1,
Clark,133,President,George Bush,481,
Clark,133,President,John Kerry,550,
Clark,133,President,Michael Peroutka,4,
Clark,133,President,Michael Badnarik,3,
Clark,133,President,None Of These Candidates,6,
Clark,133,President,Ralph Nader,12,
Clark,133,State House,Glenn Brown,52,10
Clark,133,State House,Joseph Hogan,490,10
Clark,133,State House,Rex Wilhoite,398,10
Clark,133,State Senate,Joe Heck,463,5
Clark,133,State Senate,Richard Fitzpatrick,459,5
Clark,133,State Senate,T. Hagan,43,5
Clark,133,U.S. House,Joseph Silvestri,34,3
Clark,133,U.S. House,Jon Porter,484,3
