county,precinct,office,candidate,votes,district
Clark,237,State House,Marilyn Kirkpatrick,321,1
Clark,237,State House,Mark Trudeau,203,1
Clark,237,U.S. House,Shelley Berkley,315,1
Clark,237,U.S. House,Jonathan Hansen,10,1
Clark,237,U.S. House,Ed Klapproth,7,1
Clark,237,U.S. House,Kenneth Wegner,215,1
Clark,237,U.S. Senate,Sharron Angle,214,
Clark,237,U.S. Senate,Scott Ashjian,4,
Clark,237,U.S. Senate,Tim Fasano,1,
Clark,237,U.S. Senate,Michael Haines,6,
Clark,237,U.S. Senate,Jesse Holland,1,
Clark,237,U.S. Senate,None Of These Candidates,12,
Clark,237,U.S. Senate,Jeffrey Reeves,3,
Clark,237,U.S. Senate,Harry Reid,319,
Clark,237,U.S. Senate,Wil Stand,3,
Clark,237,Attorney General,Travis Barrick,151,
Clark,237,Attorney General,Catherine Cortez Masto,323,
Clark,237,Attorney General,Joel Hansen,49,
Clark,237,Attorney General,None Of These Candidates,17,
Clark,237,Governor,David Curtis,3,
Clark,237,Governor,Eugene Disimone,4,
Clark,237,Governor,Floyd Fitzgibbons,6,
Clark,237,Governor,Aaron Honig,0,
Clark,237,Governor,Lampitt Arthur Forest,2,
Clark,237,Governor,None Of These Candidates,12,
Clark,237,Governor,Rory Reid,304,
Clark,237,Governor,Brian Sandoval,217,
Clark,237,State House,Marilyn Kirkpatrick,324,1
Clark,237,State House,Mark Trudeau,191,1
Clark,237,U.S. House,Shelley Berkley,343,1
Clark,237,U.S. House,Jonathan Hansen,14,1
Clark,237,U.S. House,Ed Klapproth,6,1
Clark,237,U.S. House,Kenneth Wegner,174,1
Clark,237,U.S. Senate,Sharron Angle,179,
Clark,237,U.S. Senate,Scott Ashjian,2,
Clark,237,U.S. Senate,Tim Fasano,3,
Clark,237,U.S. Senate,Michael Haines,6,
Clark,237,U.S. Senate,Jesse Holland,1,
Clark,237,U.S. Senate,None Of These Candidates,11,
Clark,237,U.S. Senate,Jeffrey Reeves,2,
Clark,237,U.S. Senate,Harry Reid,346,
Clark,237,U.S. Senate,Wil Stand,0,
Clark,237,Attorney General,Travis Barrick,140,
Clark,237,Attorney General,Catherine Cortez Masto,297,
Clark,237,Attorney General,Joel Hansen,27,
Clark,237,Attorney General,None Of These Candidates,19,
Clark,237,Governor,David Curtis,4,
Clark,237,Governor,Eugene Disimone,1,
Clark,237,Governor,Floyd Fitzgibbons,1,
Clark,237,Governor,Aaron Honig,3,
Clark,237,Governor,Lampitt Arthur Forest,4,
Clark,237,Governor,None Of These Candidates,11,
Clark,237,Governor,Rory Reid,257,
Clark,237,Governor,Brian Sandoval,207,
Clark,237,State House,Kelvin Atkinson,297,17
Clark,237,State House,Kenneth King,161,17
Clark,237,U.S. House,Shelley Berkley,303,1
Clark,237,U.S. House,Jonathan Hansen,7,1
Clark,237,U.S. House,Ed Klapproth,6,1
Clark,237,U.S. House,Kenneth Wegner,170,1
Clark,237,U.S. Senate,Sharron Angle,175,
Clark,237,U.S. Senate,Scott Ashjian,8,
Clark,237,U.S. Senate,Tim Fasano,0,
Clark,237,U.S. Senate,Michael Haines,0,
Clark,237,U.S. Senate,Jesse Holland,3,
Clark,237,U.S. Senate,None Of These Candidates,9,
Clark,237,U.S. Senate,Jeffrey Reeves,0,
Clark,237,U.S. Senate,Harry Reid,299,
Clark,237,U.S. Senate,Wil Stand,0,
Clark,237,Attorney General,Travis Barrick,170,
Clark,237,Attorney General,Catherine Cortez Masto,343,
Clark,237,Attorney General,Joel Hansen,36,
Clark,237,Attorney General,None Of These Candidates,29,
Clark,237,Governor,David Curtis,2,
Clark,237,Governor,Eugene Disimone,4,
Clark,237,Governor,Floyd Fitzgibbons,2,
Clark,237,Governor,Aaron Honig,4,
Clark,237,Governor,Lampitt Arthur Forest,0,
Clark,237,Governor,None Of These Candidates,9,
Clark,237,Governor,Rory Reid,322,
Clark,237,Governor,Brian Sandoval,245,
Clark,237,State House,Kelvin Atkinson,355,17
Clark,237,State House,Kenneth King,195,17
Clark,237,U.S. House,Shelley Berkley,350,1
Clark,237,U.S. House,Jonathan Hansen,6,1
Clark,237,U.S. House,Ed Klapproth,5,1
Clark,237,U.S. House,Kenneth Wegner,210,1
Clark,237,U.S. Senate,Sharron Angle,203,
Clark,237,U.S. Senate,Scott Ashjian,7,
Clark,237,U.S. Senate,Tim Fasano,4,
Clark,237,U.S. Senate,Michael Haines,4,
Clark,237,U.S. Senate,Jesse Holland,0,
Clark,237,U.S. Senate,None Of These Candidates,10,
Clark,237,U.S. Senate,Jeffrey Reeves,2,
Clark,237,U.S. Senate,Harry Reid,362,
Clark,237,U.S. Senate,Wil Stand,0,
Clark,237,Attorney General,Travis Barrick,151,
Clark,237,Attorney General,Catherine Cortez Masto,563,
Clark,237,Attorney General,Joel Hansen,38,
Clark,237,Attorney General,None Of These Candidates,29,
Clark,237,Governor,David Curtis,2,
Clark,237,Governor,Eugene Disimone,2,
Clark,237,Governor,Floyd Fitzgibbons,4,
Clark,237,Governor,Aaron Honig,2,
Clark,237,Governor,Lampitt Arthur Forest,2,
Clark,237,Governor,None Of These Candidates,19,
Clark,237,Governor,Rory Reid,523,
Clark,237,Governor,Brian Sandoval,236,
Clark,237,State House,Kelvin Atkinson,552,17
Clark,237,State House,Kenneth King,201,17
Clark,237,U.S. House,Shelley Berkley,568,1
Clark,237,U.S. House,Jonathan Hansen,13,1
Clark,237,U.S. House,Ed Klapproth,3,1
Clark,237,U.S. House,Kenneth Wegner,195,1
Clark,237,U.S. Senate,Sharron Angle,186,
Clark,237,U.S. Senate,Scott Ashjian,2,
Clark,237,U.S. Senate,Tim Fasano,1,
Clark,237,U.S. Senate,Michael Haines,4,
Clark,237,U.S. Senate,Jesse Holland,4,
Clark,237,U.S. Senate,None Of These Candidates,7,
Clark,237,U.S. Senate,Jeffrey Reeves,2,
Clark,237,U.S. Senate,Harry Reid,586,
Clark,237,U.S. Senate,Wil Stand,0,
Clark,238,Attorney General,Travis Barrick,176,
Clark,238,Attorney General,Catherine Cortez Masto,390,
Clark,238,Attorney General,Joel Hansen,31,
Clark,238,Attorney General,None Of These Candidates,23,
Clark,238,Governor,David Curtis,4,
Clark,238,Governor,Eugene Disimone,7,
Clark,238,Governor,Floyd Fitzgibbons,6,
Clark,238,Governor,Aaron Honig,4,
Clark,238,Governor,Lampitt Arthur Forest,5,
Clark,238,Governor,None Of These Candidates,12,
Clark,238,Governor,Rory Reid,353,
Clark,238,Governor,Brian Sandoval,235,
Clark,238,State House,Kelvin Atkinson,383,17
Clark,238,State House,Kenneth King,204,17
Clark,238,U.S. House,Shelley Berkley,405,1
Clark,238,U.S. House,Jonathan Hansen,10,1
Clark,238,U.S. House,Ed Klapproth,4,1
Clark,238,U.S. House,Kenneth Wegner,198,1
Clark,238,U.S. Senate,Sharron Angle,197,
Clark,238,U.S. Senate,Scott Ashjian,3,
Clark,238,U.S. Senate,Tim Fasano,3,
Clark,238,U.S. Senate,Michael Haines,7,
Clark,238,U.S. Senate,Jesse Holland,1,
Clark,238,U.S. Senate,None Of These Candidates,12,
Clark,238,U.S. Senate,Jeffrey Reeves,2,
Clark,238,U.S. Senate,Harry Reid,401,
Clark,238,U.S. Senate,Wil Stand,3,
Clark,238,Attorney General,Travis Barrick,183,
Clark,238,Attorney General,Catherine Cortez Masto,506,
Clark,238,Attorney General,Joel Hansen,42,
Clark,238,Attorney General,None Of These Candidates,15,
Clark,238,Governor,David Curtis,3,
Clark,238,Governor,Eugene Disimone,8,
Clark,238,Governor,Floyd Fitzgibbons,0,
Clark,238,Governor,Aaron Honig,4,
Clark,238,Governor,Lampitt Arthur Forest,4,
Clark,238,Governor,None Of These Candidates,12,
Clark,238,Governor,Rory Reid,443,
Clark,238,Governor,Brian Sandoval,281,
Clark,238,State House,Kelvin Atkinson,502,17
Clark,238,State House,Kenneth King,226,17
Clark,238,U.S. House,Shelley Berkley,510,1
Clark,238,U.S. House,Jonathan Hansen,5,1
Clark,238,U.S. House,Ed Klapproth,9,1
Clark,238,U.S. House,Kenneth Wegner,221,1
Clark,238,U.S. Senate,Sharron Angle,226,
Clark,238,U.S. Senate,Scott Ashjian,4,
Clark,238,U.S. Senate,Tim Fasano,2,
Clark,238,U.S. Senate,Michael Haines,1,
Clark,238,U.S. Senate,Jesse Holland,3,
Clark,238,U.S. Senate,None Of These Candidates,14,
Clark,238,U.S. Senate,Jeffrey Reeves,4,
Clark,238,U.S. Senate,Harry Reid,498,
Clark,238,U.S. Senate,Wil Stand,1,
Clark,238,Attorney General,Travis Barrick,196,
Clark,238,Attorney General,Catherine Cortez Masto,496,
Clark,238,Attorney General,Joel Hansen,44,
Clark,238,Attorney General,None Of These Candidates,34,
Clark,238,Governor,David Curtis,9,
Clark,238,Governor,Eugene Disimone,7,
Clark,238,Governor,Floyd Fitzgibbons,0,
Clark,238,Governor,Aaron Honig,4,
Clark,238,Governor,Lampitt Arthur Forest,8,
Clark,238,Governor,None Of These Candidates,13,
Clark,238,Governor,Rory Reid,465,
Clark,238,Governor,Brian Sandoval,277,
Clark,238,State House,Kelvin Atkinson,511,17
Clark,238,State House,Kenneth King,227,17
Clark,238,U.S. House,Shelley Berkley,518,1
Clark,238,U.S. House,Jonathan Hansen,14,1
Clark,238,U.S. House,Ed Klapproth,5,1
Clark,238,U.S. House,Kenneth Wegner,232,1
Clark,238,U.S. Senate,Sharron Angle,220,
Clark,238,U.S. Senate,Scott Ashjian,4,
Clark,238,U.S. Senate,Tim Fasano,3,
Clark,238,U.S. Senate,Michael Haines,6,
Clark,238,U.S. Senate,Jesse Holland,5,
Clark,238,U.S. Senate,None Of These Candidates,6,
Clark,238,U.S. Senate,Jeffrey Reeves,6,
Clark,238,U.S. Senate,Harry Reid,526,
Clark,238,U.S. Senate,Wil Stand,6,
Clark,238,Attorney General,Travis Barrick,231,
Clark,238,Attorney General,Catherine Cortez Masto,437,
Clark,238,Attorney General,Joel Hansen,58,
Clark,238,Attorney General,None Of These Candidates,20,
Clark,238,Governor,David Curtis,3,
Clark,238,Governor,Eugene Disimone,5,
Clark,238,Governor,Floyd Fitzgibbons,8,
Clark,238,Governor,Aaron Honig,3,
Clark,238,Governor,Lampitt Arthur Forest,4,
Clark,238,Governor,None Of These Candidates,13,
Clark,238,Governor,Rory Reid,383,
Clark,238,Governor,Brian Sandoval,337,
Clark,238,State House,Kelvin Atkinson,430,17
Clark,238,State House,Kenneth King,280,17
Clark,238,U.S. House,Shelley Berkley,451,1
Clark,238,U.S. House,Jonathan Hansen,12,1
Clark,238,U.S. House,Ed Klapproth,6,1
Clark,238,U.S. House,Kenneth Wegner,281,1
Clark,238,U.S. Senate,Sharron Angle,278,
Clark,238,U.S. Senate,Scott Ashjian,8,
Clark,238,U.S. Senate,Tim Fasano,4,
Clark,238,U.S. Senate,Michael Haines,10,
Clark,238,U.S. Senate,Jesse Holland,2,
Clark,238,U.S. Senate,None Of These Candidates,15,
Clark,238,U.S. Senate,Jeffrey Reeves,1,
Clark,238,U.S. Senate,Harry Reid,439,
Clark,238,U.S. Senate,Wil Stand,2,
Clark,238,Attorney General,Travis Barrick,224,
Clark,238,Attorney General,Catherine Cortez Masto,406,
Clark,238,Attorney General,Joel Hansen,42,
Clark,238,Attorney General,None Of These Candidates,13,
Clark,238,Governor,David Curtis,3,
Clark,238,Governor,Eugene Disimone,12,
Clark,238,Governor,Floyd Fitzgibbons,1,
Clark,238,Governor,Aaron Honig,2,
Clark,238,Governor,Lampitt Arthur Forest,5,
Clark,238,Governor,None Of These Candidates,5,
Clark,238,Governor,Rory Reid,356,
Clark,238,Governor,Brian Sandoval,315,
Clark,238,State House,Louis Desalvio,371,13
Clark,238,State House,Leonard Foster,29,13
Clark,238,State House,Scott Hammond,279,13
Clark,238,State Senate,Aaron Ford,357,12
Clark,238,State Senate,Joe Hardy,288,12
Clark,238,State Senate,Richard O'Dell,14,12
Clark,238,U.S. House,Shelley Berkley,406,1
Clark,238,U.S. House,Jonathan Hansen,6,1
Clark,238,U.S. House,Ed Klapproth,7,1
Clark,238,U.S. House,Kenneth Wegner,265,1
Clark,238,U.S. Senate,Sharron Angle,272,
Clark,238,U.S. Senate,Scott Ashjian,5,
Clark,238,U.S. Senate,Tim Fasano,4,
Clark,238,U.S. Senate,Michael Haines,3,
Clark,238,U.S. Senate,Jesse Holland,3,
Clark,238,U.S. Senate,None Of These Candidates,11,
Clark,238,U.S. Senate,Jeffrey Reeves,2,
Clark,238,U.S. Senate,Harry Reid,399,
Clark,238,U.S. Senate,Wil Stand,2,
Clark,238,Attorney General,Travis Barrick,265,
Clark,238,Attorney General,Catherine Cortez Masto,465,
Clark,238,Attorney General,Joel Hansen,48,
Clark,238,Attorney General,None Of These Candidates,29,
Clark,238,Governor,David Curtis,3,
Clark,238,Governor,Eugene Disimone,7,
Clark,238,Governor,Floyd Fitzgibbons,3,
Clark,238,Governor,Aaron Honig,4,
Clark,238,Governor,Lampitt Arthur Forest,0,
Clark,238,Governor,None Of These Candidates,15,
Clark,238,Governor,Rory Reid,435,
Clark,238,Governor,Brian Sandoval,364,
Clark,238,State House,Kelvin Atkinson,445,17
Clark,238,State House,Kenneth King,318,17
Clark,238,U.S. House,Shelley Berkley,476,1
Clark,238,U.S. House,Jonathan Hansen,8,1
Clark,238,U.S. House,Ed Klapproth,4,1
Clark,238,U.S. House,Kenneth Wegner,320,1
Clark,238,U.S. Senate,Sharron Angle,327,
Clark,238,U.S. Senate,Scott Ashjian,7,
Clark,238,U.S. Senate,Tim Fasano,2,
Clark,238,U.S. Senate,Michael Haines,7,
Clark,238,U.S. Senate,Jesse Holland,1,
Clark,238,U.S. Senate,None Of These Candidates,24,
Clark,238,U.S. Senate,Jeffrey Reeves,1,
Clark,238,U.S. Senate,Harry Reid,465,
Clark,238,U.S. Senate,Wil Stand,1,
Clark,238,Attorney General,Travis Barrick,212,
Clark,238,Attorney General,Catherine Cortez Masto,428,
Clark,238,Attorney General,Joel Hansen,46,
Clark,238,Attorney General,None Of These Candidates,21,
Clark,238,Governor,David Curtis,5,
Clark,238,Governor,Eugene Disimone,6,
Clark,238,Governor,Floyd Fitzgibbons,6,
Clark,238,Governor,Aaron Honig,2,
Clark,238,Governor,Lampitt Arthur Forest,0,
Clark,238,Governor,None Of These Candidates,10,
Clark,238,Governor,Rory Reid,383,
Clark,238,Governor,Brian Sandoval,311,
Clark,238,State House,Kelvin Atkinson,424,17
Clark,238,State House,Kenneth King,259,17
Clark,238,U.S. House,Shelley Berkley,437,1
Clark,238,U.S. House,Jonathan Hansen,8,1
Clark,238,U.S. House,Ed Klapproth,3,1
Clark,238,U.S. House,Kenneth Wegner,263,1
Clark,238,U.S. Senate,Sharron Angle,278,
Clark,238,U.S. Senate,Scott Ashjian,4,
Clark,238,U.S. Senate,Tim Fasano,4,
Clark,238,U.S. Senate,Michael Haines,6,
Clark,238,U.S. Senate,Jesse Holland,1,
Clark,238,U.S. Senate,None Of These Candidates,9,
Clark,238,U.S. Senate,Jeffrey Reeves,4,
Clark,238,U.S. Senate,Harry Reid,419,
Clark,238,U.S. Senate,Wil Stand,0,
Clark,238,Attorney General,Travis Barrick,117,
Clark,238,Attorney General,Catherine Cortez Masto,319,
Clark,238,Attorney General,Joel Hansen,34,
Clark,238,Attorney General,None Of These Candidates,16,
Clark,238,Governor,David Curtis,2,
Clark,238,Governor,Eugene Disimone,7,
Clark,238,Governor,Floyd Fitzgibbons,2,
Clark,238,Governor,Aaron Honig,1,
Clark,238,Governor,Lampitt Arthur Forest,4,
Clark,238,Governor,None Of These Candidates,5,
Clark,238,Governor,Rory Reid,290,
Clark,238,Governor,Brian Sandoval,181,
Clark,238,State House,Louis Desalvio,296,13
Clark,238,State House,Leonard Foster,13,13
Clark,238,State House,Scott Hammond,161,13
Clark,238,State Senate,Aaron Ford,280,12
Clark,238,State Senate,Joe Hardy,169,12
Clark,238,State Senate,Richard O'Dell,23,12
Clark,238,U.S. House,Shelley Berkley,318,1
Clark,238,U.S. House,Jonathan Hansen,4,1
Clark,238,U.S. House,Ed Klapproth,6,1
Clark,238,U.S. House,Kenneth Wegner,154,1
Clark,238,U.S. Senate,Sharron Angle,147,
Clark,238,U.S. Senate,Scott Ashjian,3,
Clark,238,U.S. Senate,Tim Fasano,1,
Clark,238,U.S. Senate,Michael Haines,6,
Clark,238,U.S. Senate,Jesse Holland,1,
Clark,238,U.S. Senate,None Of These Candidates,5,
Clark,238,U.S. Senate,Jeffrey Reeves,1,
Clark,238,U.S. Senate,Harry Reid,326,
Clark,238,U.S. Senate,Wil Stand,1,
Clark,239,Attorney General,Travis Barrick,188,
Clark,239,Attorney General,Catherine Cortez Masto,410,
Clark,239,Attorney General,Joel Hansen,42,
Clark,239,Attorney General,None Of These Candidates,16,
Clark,239,Governor,David Curtis,3,
Clark,239,Governor,Eugene Disimone,3,
Clark,239,Governor,Floyd Fitzgibbons,4,
Clark,239,Governor,Aaron Honig,1,
Clark,239,Governor,Lampitt Arthur Forest,0,
Clark,239,Governor,None Of These Candidates,13,
Clark,239,Governor,Rory Reid,357,
Clark,239,Governor,Brian Sandoval,283,
Clark,239,State House,Kelvin Atkinson,406,17
Clark,239,State House,Kenneth King,227,17
Clark,239,U.S. House,Shelley Berkley,410,1
Clark,239,U.S. House,Jonathan Hansen,4,1
Clark,239,U.S. House,Ed Klapproth,12,1
Clark,239,U.S. House,Kenneth Wegner,229,1
Clark,239,U.S. Senate,Sharron Angle,225,
Clark,239,U.S. Senate,Scott Ashjian,3,
Clark,239,U.S. Senate,Tim Fasano,0,
Clark,239,U.S. Senate,Michael Haines,0,
Clark,239,U.S. Senate,Jesse Holland,5,
Clark,239,U.S. Senate,None Of These Candidates,7,
Clark,239,U.S. Senate,Jeffrey Reeves,2,
Clark,239,U.S. Senate,Harry Reid,426,
Clark,239,U.S. Senate,Wil Stand,0,
Clark,239,Attorney General,Travis Barrick,325,
Clark,239,Attorney General,Catherine Cortez Masto,514,
Clark,239,Attorney General,Joel Hansen,64,
Clark,239,Attorney General,None Of These Candidates,28,
Clark,239,Governor,David Curtis,5,
Clark,239,Governor,Eugene Disimone,5,
Clark,239,Governor,Floyd Fitzgibbons,6,
Clark,239,Governor,Aaron Honig,3,
Clark,239,Governor,Lampitt Arthur Forest,4,
Clark,239,Governor,None Of These Candidates,29,
Clark,239,Governor,Rory Reid,433,
Clark,239,Governor,Brian Sandoval,456,
Clark,239,State House,Kelvin Atkinson,489,17
Clark,239,State House,Kenneth King,404,17
Clark,239,U.S. House,Shelley Berkley,499,1
Clark,239,U.S. House,Jonathan Hansen,11,1
Clark,239,U.S. House,Ed Klapproth,8,1
Clark,239,U.S. House,Kenneth Wegner,414,1
Clark,239,U.S. Senate,Sharron Angle,402,
Clark,239,U.S. Senate,Scott Ashjian,6,
Clark,239,U.S. Senate,Tim Fasano,5,
Clark,239,U.S. Senate,Michael Haines,6,
Clark,239,U.S. Senate,Jesse Holland,1,
Clark,239,U.S. Senate,None Of These Candidates,23,
Clark,239,U.S. Senate,Jeffrey Reeves,0,
Clark,239,U.S. Senate,Harry Reid,498,
Clark,239,U.S. Senate,Wil Stand,3,
Clark,239,Attorney General,Travis Barrick,253,
Clark,239,Attorney General,Catherine Cortez Masto,522,
Clark,239,Attorney General,Joel Hansen,43,
Clark,239,Attorney General,None Of These Candidates,32,
Clark,239,Governor,David Curtis,7,
Clark,239,Governor,Eugene Disimone,4,
Clark,239,Governor,Floyd Fitzgibbons,1,
Clark,239,Governor,Aaron Honig,5,
Clark,239,Governor,Lampitt Arthur Forest,3,
Clark,239,Governor,None Of These Candidates,4,
Clark,239,Governor,Rory Reid,452,
Clark,239,Governor,Brian Sandoval,383,
Clark,239,State House,Kelvin Atkinson,506,17
Clark,239,State House,Kenneth King,302,17
Clark,239,U.S. House,Shelley Berkley,527,1
Clark,239,U.S. House,Jonathan Hansen,8,1
Clark,239,U.S. House,Ed Klapproth,9,1
Clark,239,U.S. House,Kenneth Wegner,311,1
Clark,239,U.S. Senate,Sharron Angle,309,
Clark,239,U.S. Senate,Scott Ashjian,6,
Clark,239,U.S. Senate,Tim Fasano,1,
Clark,239,U.S. Senate,Michael Haines,4,
Clark,239,U.S. Senate,Jesse Holland,1,
Clark,239,U.S. Senate,None Of These Candidates,10,
Clark,239,U.S. Senate,Jeffrey Reeves,4,
Clark,239,U.S. Senate,Harry Reid,528,
Clark,239,U.S. Senate,Wil Stand,2,
Clark,239,Attorney General,Travis Barrick,196,
Clark,239,Attorney General,Catherine Cortez Masto,463,
Clark,239,Attorney General,Joel Hansen,52,
Clark,239,Attorney General,None Of These Candidates,23,
Clark,239,Governor,David Curtis,1,
Clark,239,Governor,Eugene Disimone,8,
Clark,239,Governor,Floyd Fitzgibbons,9,
Clark,239,Governor,Aaron Honig,3,
Clark,239,Governor,Lampitt Arthur Forest,6,
Clark,239,Governor,None Of These Candidates,14,
Clark,239,Governor,Rory Reid,396,
Clark,239,Governor,Brian Sandoval,305,
Clark,239,State House,Kelvin Atkinson,428,17
Clark,239,State House,Kenneth King,281,17
Clark,239,U.S. House,Shelley Berkley,444,1
Clark,239,U.S. House,Jonathan Hansen,15,1
Clark,239,U.S. House,Ed Klapproth,11,1
Clark,239,U.S. House,Kenneth Wegner,256,1
Clark,239,U.S. Senate,Sharron Angle,279,
Clark,239,U.S. Senate,Scott Ashjian,3,
Clark,239,U.S. Senate,Tim Fasano,0,
Clark,239,U.S. Senate,Michael Haines,3,
Clark,239,U.S. Senate,Jesse Holland,4,
Clark,239,U.S. Senate,None Of These Candidates,20,
Clark,239,U.S. Senate,Jeffrey Reeves,1,
Clark,239,U.S. Senate,Harry Reid,434,
Clark,239,U.S. Senate,Wil Stand,1,
Clark,239,Attorney General,Travis Barrick,180,
Clark,239,Attorney General,Catherine Cortez Masto,389,
Clark,239,Attorney General,Joel Hansen,22,
Clark,239,Attorney General,None Of These Candidates,23,
Clark,239,Governor,David Curtis,3,
Clark,239,Governor,Eugene Disimone,7,
Clark,239,Governor,Floyd Fitzgibbons,2,
Clark,239,Governor,Aaron Honig,2,
Clark,239,Governor,Lampitt Arthur Forest,5,
Clark,239,Governor,None Of These Candidates,16,
Clark,239,Governor,Rory Reid,351,
Clark,239,Governor,Brian Sandoval,239,
Clark,239,State House,Kelvin Atkinson,377,17
Clark,239,State House,Kenneth King,215,17
Clark,239,U.S. House,Shelley Berkley,397,1
Clark,239,U.S. House,Jonathan Hansen,5,1
Clark,239,U.S. House,Ed Klapproth,6,1
Clark,239,U.S. House,Kenneth Wegner,207,1
Clark,239,U.S. Senate,Sharron Angle,205,
Clark,239,U.S. Senate,Scott Ashjian,5,
Clark,239,U.S. Senate,Tim Fasano,2,
Clark,239,U.S. Senate,Michael Haines,0,
Clark,239,U.S. Senate,Jesse Holland,2,
Clark,239,U.S. Senate,None Of These Candidates,9,
Clark,239,U.S. Senate,Jeffrey Reeves,2,
Clark,239,U.S. Senate,Harry Reid,399,
Clark,239,U.S. Senate,Wil Stand,3,
Clark,239,Attorney General,Travis Barrick,195,
Clark,239,Attorney General,Catherine Cortez Masto,457,
Clark,239,Attorney General,Joel Hansen,52,
Clark,239,Attorney General,None Of These Candidates,18,
Clark,239,Governor,David Curtis,4,
Clark,239,Governor,Eugene Disimone,5,
Clark,239,Governor,Floyd Fitzgibbons,4,
Clark,239,Governor,Aaron Honig,7,
Clark,239,Governor,Lampitt Arthur Forest,4,
Clark,239,Governor,None Of These Candidates,14,
Clark,239,Governor,Rory Reid,399,
Clark,239,Governor,Brian Sandoval,292,
Clark,239,State House,Kelvin Atkinson,462,17
Clark,239,State House,Kenneth King,226,17
Clark,239,U.S. House,Shelley Berkley,447,1
Clark,239,U.S. House,Jonathan Hansen,14,1
Clark,239,U.S. House,Ed Klapproth,8,1
Clark,239,U.S. House,Kenneth Wegner,239,1
Clark,239,U.S. Senate,Sharron Angle,230,
Clark,239,U.S. Senate,Scott Ashjian,11,
Clark,239,U.S. Senate,Tim Fasano,6,
Clark,239,U.S. Senate,Michael Haines,4,
Clark,239,U.S. Senate,Jesse Holland,4,
